uno_en_fila,tripduration,starttime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,ano_viaje,mes_viaje,ano_mes_viaje,viajes_diarios
1,1873,1/07/2013 0:32:00,534,Water - Whitehall Plaza,"40,70255065","-74,0127234",396,Lefferts Pl & Franklin Ave,"40,68034242","-73,95576894",17416,Customer,,unknown,2013,7,2013-07,
1,807,1/07/2013 0:32:07,393,E 5 St & Avenue C,"40,72299208","-73,97995466",412,Forsyth St & Canal St,"40,7158155","-73,99422366",19454,Subscriber,1954,female,2013,7,2013-07,
1,1000,1/07/2013 0:32:41,128,MacDougal St & Prince St,"40,72710258","-74,00297088",128,MacDougal St & Prince St,"40,72710258","-74,00297088",15480,Customer,,unknown,2013,7,2013-07,
1,184,1/07/2013 0:32:42,294,Washington Square E,"40,73049393","-73,9957214",375,Mercer St & Bleecker St,"40,72679454","-73,99695094",20590,Subscriber,1971,male,2013,7,2013-07,
1,899,1/07/2013 0:32:55,320,Church St & Leonard St,"40,71743998","-74,00583475",445,E 10 St & Avenue A,"40,72740794","-73,98142006",18644,Subscriber,1987,female,2013,7,2013-07,
1,291,1/07/2013 0:34:12,461,E 20 St & 2 Ave,"40,73587678","-73,98205027",527,E 33 St & 1 Ave,"40,74315566","-73,97434726",20243,Subscriber,1962,female,2013,7,2013-07,
1,406,1/07/2013 0:34:15,335,Washington Pl & Broadway,"40,72903917","-73,99404649",479,9 Ave & W 45 St,"40,76019252","-73,9912551",16343,Customer,,unknown,2013,7,2013-07,
1,1244,1/07/2013 0:35:25,536,1 Ave & E 30 St,"40,74144387","-73,97536082",490,8 Ave & W 33 St,"40,751551","-73,993934",16516,Customer,,unknown,2013,7,2013-07,
1,843,1/07/2013 0:35:29,523,W 38 St & 8 Ave,"40,75466591","-73,99138152",521,8 Ave & W 31 St,"40,75044999","-73,99481051",15208,Customer,,unknown,2013,7,2013-07,
1,874,1/07/2013 0:35:38,523,W 38 St & 8 Ave,"40,75466591","-73,99138152",521,8 Ave & W 31 St,"40,75044999","-73,99481051",17219,Customer,,unknown,2013,7,2013-07,
1,864,1/07/2013 0:36:06,2004,6 Ave & Broome St,"40,724399","-74,004704",507,E 25 St & 2 Ave,"40,73912601","-73,97973776",18724,Customer,,unknown,2013,7,2013-07,
1,199,1/07/2013 0:36:15,305,E 58 St & 3 Ave,"40,76095756","-73,96724467",305,E 58 St & 3 Ave,"40,76095756","-73,96724467",20134,Subscriber,1989,male,2013,7,2013-07,
1,245,1/07/2013 0:36:20,380,W 4 St & 7 Ave S,"40,73401143","-74,00293877",404,9 Ave & W 14 St,"40,7405826","-74,00550867",19931,Subscriber,1985,male,2013,7,2013-07,
1,293,1/07/2013 0:36:35,237,E 11 St & 2 Ave,"40,73047309","-73,98672378",268,Howard St & Centre St,"40,71910537","-73,99973337",19495,Customer,,unknown,2013,7,2013-07,
1,663,1/07/2013 0:36:56,375,Mercer St & Bleecker St,"40,72679454","-73,99695094",316,Fulton St & William St,"40,70955958","-74,00653609",16120,Subscriber,1990,male,2013,7,2013-07,
1,246,1/07/2013 0:37:10,237,E 11 St & 2 Ave,"40,73047309","-73,98672378",433,E 13 St & Avenue A,"40,72955361","-73,98057249",20522,Subscriber,1982,male,2013,7,2013-07,
1,644,1/07/2013 0:37:23,472,E 32 St & Park Ave,"40,7457121","-73,98194829",3002,South End Ave & Liberty St,"40,711512","-74,015756",19147,Subscriber,1954,male,2013,7,2013-07,
1,251,1/07/2013 0:37:33,476,E 31 St & 3 Ave,"40,74394314","-73,97966069",507,E 25 St & 2 Ave,"40,73912601","-73,97973776",19642,Subscriber,1991,male,2013,7,2013-07,
1,509,1/07/2013 0:37:50,394,E 9 St & Avenue C,"40,72521311","-73,97768752",349,Rivington St & Ridge St,"40,71850211","-73,98329859",17756,Customer,,unknown,2013,7,2013-07,
1,513,1/07/2013 0:38:15,394,E 9 St & Avenue C,"40,72521311","-73,97768752",349,Rivington St & Ridge St,"40,71850211","-73,98329859",16746,Customer,,unknown,2013,7,2013-07,
1,472,1/07/2013 0:38:16,410,Suffolk St & Stanton St,"40,72066442","-73,98517977",72,W 52 St & 11 Ave,"40,76727216","-73,99392888",17764,Subscriber,1980,male,2013,7,2013-07,
1,588,1/07/2013 0:38:32,486,Broadway & W 29 St,"40,7462009","-73,98855723",164,E 47 St & 2 Ave,"40,75323098","-73,97032517",15204,Subscriber,1989,male,2013,7,2013-07,
1,520,1/07/2013 0:38:33,448,W 37 St & 10 Ave,"40,75660359","-73,9979009",379,W 31 St & 7 Ave,"40,749156","-73,9916",17964,Subscriber,1988,male,2013,7,2013-07,
1,466,1/07/2013 0:38:36,394,E 9 St & Avenue C,"40,72521311","-73,97768752",349,Rivington St & Ridge St,"40,71850211","-73,98329859",15295,Customer,,unknown,2013,7,2013-07,
1,1440,1/07/2013 0:38:58,2003,1 Ave & E 18 St,"40,73416059","-73,98024289",2003,1 Ave & E 18 St,"40,73416059","-73,98024289",18030,Customer,,unknown,2013,7,2013-07,
1,1737,1/07/2013 0:39:07,305,E 58 St & 3 Ave,"40,76095756","-73,96724467",464,E 56 St & 3 Ave,"40,75934501","-73,96759673",15294,Customer,,unknown,2013,7,2013-07,
1,554,1/07/2013 0:39:11,317,E 6 St & Avenue B,"40,72453734","-73,98185424",469,Broadway & W 53 St,"40,76344058","-73,98268129",16979,Customer,,unknown,2013,7,2013-07,
1,2882,1/07/2013 0:39:23,217,Old Fulton St,"40,70277159","-73,99383605",387,Centre St & Chambers St,"40,71273266","-74,0046073",19220,Customer,,unknown,2013,7,2013-07,
1,536,1/07/2013 0:39:34,486,Broadway & W 29 St,"40,7462009","-73,98855723",469,Broadway & W 53 St,"40,76344058","-73,98268129",17631,Customer,,unknown,2013,7,2013-07,
1,706,1/07/2013 0:40:07,518,E 39 St & 2 Ave,"40,74780373","-73,9734419",495,W 47 St & 10 Ave,"40,76269882","-73,99301222",16165,Subscriber,1977,male,2013,7,2013-07,
1,876,1/07/2013 0:40:23,2003,1 Ave & E 18 St,"40,73416059","-73,98024289",393,E 5 St & Avenue C,"40,72299208","-73,97995466",20165,Subscriber,1981,male,2013,7,2013-07,
1,909,1/07/2013 0:40:29,2003,1 Ave & E 18 St,"40,73416059","-73,98024289",393,E 5 St & Avenue C,"40,72299208","-73,97995466",17300,Subscriber,1983,male,2013,7,2013-07,
1,862,1/07/2013 0:40:43,290,2 Ave & E 58 St,"40,76020258","-73,96478473",433,E 13 St & Avenue A,"40,72955361","-73,98057249",19302,Subscriber,1968,male,2013,7,2013-07,
1,619,1/07/2013 0:40:58,335,Washington Pl & Broadway,"40,72903917","-73,99404649",2003,1 Ave & E 18 St,"40,73416059","-73,98024289",18882,Customer,,unknown,2013,7,2013-07,
1,370,1/07/2013 0:41:03,402,Broadway & E 22 St,"40,7403432","-73,98955109",335,Washington Pl & Broadway,"40,72903917","-73,99404649",18597,Subscriber,1981,male,2013,7,2013-07,
1,692,1/07/2013 0:41:09,319,Park Pl & Church St,"40,71336124","-74,00937622",472,E 32 St & Park Ave,"40,7457121","-73,98194829",19603,Subscriber,1976,male,2013,7,2013-07,
1,212,1/07/2013 0:41:15,528,2 Ave & E 31 St,"40,74290902","-73,97706058",507,E 25 St & 2 Ave,"40,73912601","-73,97973776",17201,Subscriber,1968,male,2013,7,2013-07,
1,2625,1/07/2013 0:41:38,217,Old Fulton St,"40,70277159","-73,99383605",387,Centre St & Chambers St,"40,71273266","-74,0046073",16310,Customer,,unknown,2013,7,2013-07,
1,908,1/07/2013 0:41:42,434,9 Ave & W 18 St,"40,74317449","-74,00366443",228,E 48 St & 3 Ave,"40,7546011","-73,97187886",16613,Subscriber,1991,male,2013,7,2013-07,
1,702,1/07/2013 0:41:53,482,W 15 St & 7 Ave,"40,73935542","-73,99931783",445,E 10 St & Avenue A,"40,72740794","-73,98142006",17104,Customer,,unknown,2013,7,2013-07,
1,1374,1/07/2013 0:42:36,507,E 25 St & 2 Ave,"40,73912601","-73,97973776",389,Broadway & Berry St,"40,71044554","-73,96525063",20105,Subscriber,1991,male,2013,7,2013-07,
1,588,1/07/2013 0:42:42,2004,6 Ave & Broome St,"40,724399","-74,004704",472,E 32 St & Park Ave,"40,7457121","-73,98194829",15969,Subscriber,1969,male,2013,7,2013-07,
1,1393,1/07/2013 0:42:46,387,Centre St & Chambers St,"40,71273266","-74,0046073",426,West St & Chambers St,"40,71754834","-74,01322069",15741,Customer,,unknown,2013,7,2013-07,
1,1327,1/07/2013 0:42:53,336,Sullivan St & Washington Sq,"40,73047747","-73,99906065",478,11 Ave & W 41 St,"40,76030096","-73,99884222",18109,Subscriber,1972,male,2013,7,2013-07,
1,441,1/07/2013 0:43:06,462,W 22 St & 10 Ave,"40,74691959","-74,00451887",446,W 24 St & 7 Ave,"40,74487634","-73,99529885",18359,Subscriber,1976,male,2013,7,2013-07,
1,1320,1/07/2013 0:43:48,387,Centre St & Chambers St,"40,71273266","-74,0046073",426,West St & Chambers St,"40,71754834","-74,01322069",14939,Customer,,unknown,2013,7,2013-07,
1,1850,1/07/2013 0:44:33,489,10 Ave & W 28 St,"40,75066386","-74,00176802",493,W 45 St & 6 Ave,"40,7568001","-73,98291153",15560,Customer,,unknown,2013,7,2013-07,
1,185,1/07/2013 0:44:46,143,Clinton St & Joralemon St,"40,69239502","-73,99337909",391,Clark St & Henry St,"40,69760127","-73,99344559",20203,Subscriber,1997,male,2013,7,2013-07,
1,1417,1/07/2013 0:45:16,225,W 14 St & The High Line,"40,74195138","-74,00803013",426,West St & Chambers St,"40,71754834","-74,01322069",19150,Customer,,unknown,2013,7,2013-07,
1,1054,1/07/2013 0:45:19,499,Broadway & W 60 St,"40,76915505","-73,98191841",297,E 15 St & 3 Ave,"40,734232","-73,986923",19273,Subscriber,1987,male,2013,7,2013-07,
1,444,1/07/2013 0:45:28,392,Jay St & Tech Pl,"40,695065","-73,987167",311,Norfolk St & Broome St,"40,7172274","-73,98802084",16847,Subscriber,1980,male,2013,7,2013-07,
1,1346,1/07/2013 0:45:42,412,Forsyth St & Canal St,"40,7158155","-73,99422366",366,Clinton Ave & Myrtle Ave,"40,693261","-73,968896",19454,Subscriber,1954,female,2013,7,2013-07,
1,27803,1/07/2013 0:45:44,229,Great Jones St,"40,72743423","-73,99379025",509,9 Ave & W 22 St,"40,7454973","-74,00197139",17946,Subscriber,1980,male,2013,7,2013-07,
1,831,1/07/2013 0:46:00,428,E 3 St & 1 Ave,"40,72467721","-73,98783413",263,Elizabeth St & Hester St,"40,71729","-73,996375",15929,Subscriber,1975,male,2013,7,2013-07,
1,3670,1/07/2013 0:46:05,483,E 12 St & 3 Ave,"40,73223272","-73,98889957",83,Atlantic Ave & Fort Greene Pl,"40,68382604","-73,97632328",18582,Customer,,unknown,2013,7,2013-07,
1,1895,1/07/2013 0:46:23,375,Mercer St & Bleecker St,"40,72679454","-73,99695094",465,Broadway & W 41 St,"40,75513557","-73,98658032",17888,Customer,,unknown,2013,7,2013-07,
1,150,1/07/2013 0:46:29,317,E 6 St & Avenue B,"40,72453734","-73,98185424",317,E 6 St & Avenue B,"40,72453734","-73,98185424",15894,Subscriber,1988,female,2013,7,2013-07,
1,1179,1/07/2013 0:46:36,167,E 39 St & 3 Ave,"40,7489006","-73,97604882",422,W 59 St & 10 Ave,"40,770513","-73,988038",14777,Subscriber,1981,male,2013,7,2013-07,
1,1415,1/07/2013 0:46:45,524,W 43 St & 6 Ave,"40,75527307","-73,98316936",79,Franklin St & W Broadway,"40,71911552","-74,00666661",20241,Subscriber,1982,male,2013,7,2013-07,
1,782,1/07/2013 0:47:21,485,W 37 St & 5 Ave,"40,75038009","-73,98338988",385,E 55 St & 2 Ave,"40,75797322","-73,96603308",15013,Subscriber,1979,male,2013,7,2013-07,
1,605,1/07/2013 0:47:37,323,Lawrence St & Willoughby St,"40,69236178","-73,98631746",354,Emerson Pl & Myrtle Ave,"40,69363137","-73,96223558",19004,Subscriber,1984,male,2013,7,2013-07,
1,1079,1/07/2013 0:48:18,322,Clinton St & Tillary St,"40,696192","-73,991218",385,E 55 St & 2 Ave,"40,75797322","-73,96603308",15018,Subscriber,1985,male,2013,7,2013-07,
1,58705,1/07/2013 0:48:22,483,E 12 St & 3 Ave,"40,73223272","-73,98889957",437,Macon St & Nostrand Ave,"40,68098339","-73,95004798",16801,Customer,,unknown,2013,7,2013-07,
1,1518,1/07/2013 0:48:33,511,E 14 St & Avenue B,"40,72938685","-73,97772429",508,W 46 St & 11 Ave,"40,76341379","-73,99667444",17593,Subscriber,1982,male,2013,7,2013-07,
1,1932,1/07/2013 0:48:36,348,W Broadway & Spring St,"40,72490985","-74,00154702",360,William St & Pine St,"40,70717936","-74,00887308",17362,Customer,,unknown,2013,7,2013-07,
1,746,1/07/2013 0:48:48,401,Allen St & Rivington St,"40,72019576","-73,98997825",307,Canal St & Rutgers St,"40,71427487","-73,98990025",19190,Subscriber,1982,female,2013,7,2013-07,
1,854,1/07/2013 0:48:58,489,10 Ave & W 28 St,"40,75066386","-74,00176802",496,E 16 St & 5 Ave,"40,73726186","-73,99238967",18884,Subscriber,1971,male,2013,7,2013-07,
1,997,1/07/2013 0:49:01,284,Greenwich Ave & 8 Ave,"40,73901691","-74,00263761",380,W 4 St & 7 Ave S,"40,73401143","-74,00293877",16018,Subscriber,1989,female,2013,7,2013-07,
1,875,1/07/2013 0:49:08,284,Greenwich Ave & 8 Ave,"40,73901691","-74,00263761",507,E 25 St & 2 Ave,"40,73912601","-73,97973776",16760,Subscriber,1987,male,2013,7,2013-07,
1,1297,1/07/2013 0:49:13,428,E 3 St & 1 Ave,"40,72467721","-73,98783413",428,E 3 St & 1 Ave,"40,72467721","-73,98783413",19403,Subscriber,1961,male,2013,7,2013-07,
1,604,1/07/2013 0:49:18,410,Suffolk St & Stanton St,"40,72066442","-73,98517977",308,St James Pl & Oliver St,"40,71307916","-73,99851193",18526,Customer,,unknown,2013,7,2013-07,
1,1508,1/07/2013 0:50:06,515,W 43 St & 10 Ave,"40,76009437","-73,99461843",347,W Houston St & Hudson St,"40,72873888","-74,00748842",16598,Subscriber,1971,male,2013,7,2013-07,
1,1667,1/07/2013 0:50:26,443,Bedford Ave & S 9th St,"40,70853074","-73,96408963",297,E 15 St & 3 Ave,"40,734232","-73,986923",19155,Customer,,unknown,2013,7,2013-07,
1,914,1/07/2013 0:50:31,432,E 7 St & Avenue A,"40,72621788","-73,98379855",494,W 26 St & 8 Ave,"40,74734825","-73,99723551",19271,Subscriber,1979,male,2013,7,2013-07,
1,340,1/07/2013 0:50:36,308,St James Pl & Oliver St,"40,71307916","-73,99851193",264,Maiden Ln & Pearl St,"40,70706456","-74,00731853",19306,Subscriber,1992,female,2013,7,2013-07,
1,330,1/07/2013 0:51:14,493,W 45 St & 6 Ave,"40,7568001","-73,98291153",518,E 39 St & 2 Ave,"40,74780373","-73,9734419",19616,Subscriber,1986,male,2013,7,2013-07,
1,128,1/07/2013 0:51:28,403,E 2 St & 2 Ave,"40,72502876","-73,99069656",428,E 3 St & 1 Ave,"40,72467721","-73,98783413",18798,Subscriber,1956,male,2013,7,2013-07,
1,1193,1/07/2013 0:52:06,410,Suffolk St & Stanton St,"40,72066442","-73,98517977",482,W 15 St & 7 Ave,"40,73935542","-73,99931783",14798,Subscriber,1978,male,2013,7,2013-07,
1,550,1/07/2013 0:52:20,512,W 29 St & 9 Ave,"40,7500727","-73,99839279",518,E 39 St & 2 Ave,"40,74780373","-73,9734419",15555,Subscriber,1991,female,2013,7,2013-07,
1,1172,1/07/2013 0:52:30,410,Suffolk St & Stanton St,"40,72066442","-73,98517977",482,W 15 St & 7 Ave,"40,73935542","-73,99931783",15770,Subscriber,1987,female,2013,7,2013-07,
1,2010,1/07/2013 0:52:38,472,E 32 St & Park Ave,"40,7457121","-73,98194829",410,Suffolk St & Stanton St,"40,72066442","-73,98517977",15969,Subscriber,1969,male,2013,7,2013-07,
1,1732,1/07/2013 0:52:50,472,E 32 St & Park Ave,"40,7457121","-73,98194829",317,E 6 St & Avenue B,"40,72453734","-73,98185424",19603,Subscriber,1976,male,2013,7,2013-07,
1,732,1/07/2013 0:53:14,224,Spruce St & Nassau St,"40,71146364","-74,00552427",351,Front St & Maiden Ln,"40,70530954","-74,00612572",18004,Subscriber,1985,male,2013,7,2013-07,
1,1600,1/07/2013 0:53:23,469,Broadway & W 53 St,"40,76344058","-73,98268129",195,Liberty St & Broadway,"40,70905623","-74,01043382",17097,Customer,,unknown,2013,7,2013-07,
1,554,1/07/2013 0:53:26,404,9 Ave & W 14 St,"40,7405826","-74,00550867",404,9 Ave & W 14 St,"40,7405826","-74,00550867",15883,Subscriber,1985,male,2013,7,2013-07,
1,1599,1/07/2013 0:53:26,469,Broadway & W 53 St,"40,76344058","-73,98268129",195,Liberty St & Broadway,"40,70905623","-74,01043382",17233,Customer,,unknown,2013,7,2013-07,
1,293,1/07/2013 0:53:35,509,9 Ave & W 22 St,"40,7454973","-74,00197139",284,Greenwich Ave & 8 Ave,"40,73901691","-74,00263761",19493,Subscriber,1987,male,2013,7,2013-07,
1,1289,1/07/2013 0:53:36,521,8 Ave & W 31 St,"40,75044999","-73,99481051",499,Broadway & W 60 St,"40,76915505","-73,98191841",17219,Customer,,unknown,2013,7,2013-07,
1,868,1/07/2013 0:53:53,515,W 43 St & 10 Ave,"40,76009437","-73,99461843",284,Greenwich Ave & 8 Ave,"40,73901691","-74,00263761",19388,Subscriber,1980,male,2013,7,2013-07,
1,607,1/07/2013 0:53:58,268,Howard St & Centre St,"40,71910537","-73,99973337",295,Pike St & E Broadway,"40,71406667","-73,99293911",18943,Customer,,unknown,2013,7,2013-07,
1,1225,1/07/2013 0:54:34,521,8 Ave & W 31 St,"40,75044999","-73,99481051",499,Broadway & W 60 St,"40,76915505","-73,98191841",20030,Customer,,unknown,2013,7,2013-07,
1,744,1/07/2013 0:54:46,400,Pitt St & Stanton St,"40,71926081","-73,98178024",380,W 4 St & 7 Ave S,"40,73401143","-74,00293877",19265,Subscriber,1985,female,2013,7,2013-07,
1,537,1/07/2013 0:54:47,237,E 11 St & 2 Ave,"40,73047309","-73,98672378",497,E 17 St & Broadway,"40,73704984","-73,99009296",18144,Subscriber,1983,male,2013,7,2013-07,
1,335,1/07/2013 0:55:36,309,Murray St & West St,"40,7149787","-74,013012",320,Church St & Leonard St,"40,71743998","-74,00583475",15855,Subscriber,1978,male,2013,7,2013-07,
1,1057,1/07/2013 0:55:53,368,Carmine St & 6 Ave,"40,73038599","-74,00214988",387,Centre St & Chambers St,"40,71273266","-74,0046073",16960,Customer,,unknown,2013,7,2013-07,
1,1487,1/07/2013 0:55:56,348,W Broadway & Spring St,"40,72490985","-74,00154702",360,William St & Pine St,"40,70717936","-74,00887308",18920,Customer,,unknown,2013,7,2013-07,
1,1259,1/07/2013 0:56:34,147,Greenwich St & Warren St,"40,71542197","-74,01121978",388,W 26 St & 10 Ave,"40,74971775","-74,00295035",19995,Subscriber,1964,female,2013,7,2013-07,
1,437,1/07/2013 0:57:20,479,9 Ave & W 45 St,"40,76019252","-73,9912551",493,W 45 St & 6 Ave,"40,7568001","-73,98291153",15318,Subscriber,1964,female,2013,7,2013-07,
1,230,1/07/2013 0:57:55,423,W 54 St & 9 Ave,"40,76584941","-73,98690506",508,W 46 St & 11 Ave,"40,76341379","-73,99667444",19239,Subscriber,1984,male,2013,7,2013-07,
1,492,1/07/2013 0:58:34,168,W 18 St & 6 Ave,"40,73971301","-73,99456405",512,W 29 St & 9 Ave,"40,7500727","-73,99839279",17493,Subscriber,1982,female,2013,7,2013-07,
1,959,1/07/2013 0:58:44,396,Lefferts Pl & Franklin Ave,"40,68034242","-73,95576894",396,Lefferts Pl & Franklin Ave,"40,68034242","-73,95576894",19230,Customer,,unknown,2013,7,2013-07,
1,297,1/07/2013 0:58:44,237,E 11 St & 2 Ave,"40,73047309","-73,98672378",475,E 16 St & Irving Pl,"40,73524276","-73,98758561",17741,Customer,,unknown,2013,7,2013-07,
1,772,1/07/2013 0:58:48,483,E 12 St & 3 Ave,"40,73223272","-73,98889957",540,Lexington Ave & E 26 St,"40,74147286","-73,98320928",16418,Customer,,unknown,2013,7,2013-07,
1,368,1/07/2013 0:59:11,410,Suffolk St & Stanton St,"40,72066442","-73,98517977",459,W 20 St & 11 Ave,"40,746745","-74,007756",20147,Subscriber,1978,male,2013,7,2013-07,
1,1723,1/07/2013 0:59:31,405,Washington St & Gansevoort St,"40,739323","-74,008119",355,Bayard St & Baxter St,"40,71602118","-73,99974372",14972,Subscriber,1985,female,2013,7,2013-07,
1,424,1/07/2013 0:59:41,352,W 56 St & 6 Ave,"40,76340613","-73,97722479",422,W 59 St & 10 Ave,"40,770513","-73,988038",17168,Subscriber,1977,male,2013,7,2013-07,
1,650,1/07/2013 1:00:14,405,Washington St & Gansevoort St,"40,739323","-74,008119",329,Greenwich St & N Moore St,"40,72043411","-74,01020609",16438,Customer,,unknown,2013,7,2013-07,
1,1219,1/07/2013 1:00:53,478,11 Ave & W 41 St,"40,76030096","-73,99884222",360,William St & Pine St,"40,70717936","-74,00887308",16994,Customer,,unknown,2013,7,2013-07,
1,804,1/07/2013 1:01:25,483,E 12 St & 3 Ave,"40,73223272","-73,98889957",410,Suffolk St & Stanton St,"40,72066442","-73,98517977",18086,Subscriber,1983,male,2013,7,2013-07,
1,301,1/07/2013 1:03:24,469,Broadway & W 53 St,"40,76344058","-73,98268129",537,Lexington Ave & E 24 St,"40,74025878","-73,98409214",17333,Subscriber,1988,male,2013,7,2013-07,
1,461,1/07/2013 1:03:43,497,E 17 St & Broadway,"40,73704984","-73,99009296",442,W 27 St & 7 Ave,"40,746647","-73,993915",19880,Subscriber,1965,male,2013,7,2013-07,
1,1089,1/07/2013 1:04:27,458,11 Ave & W 27 St,"40,751396","-74,005226",280,E 10 St & 5 Ave,"40,73331967","-73,99510132",20595,Customer,,unknown,2013,7,2013-07,
1,1108,1/07/2013 1:04:37,79,Franklin St & W Broadway,"40,71911552","-74,00666661",280,E 10 St & 5 Ave,"40,73331967","-73,99510132",18545,Customer,,unknown,2013,7,2013-07,
1,1437,1/07/2013 1:04:42,439,E 4 St & 2 Ave,"40,7262807","-73,98978041",439,E 4 St & 2 Ave,"40,7262807","-73,98978041",20330,Customer,,unknown,2013,7,2013-07,
1,473,1/07/2013 1:05:02,324,DeKalb Ave & Hudson Ave,"40,689888","-73,981013",382,University Pl & E 14 St,"40,73492695","-73,99200509",15490,Subscriber,1979,male,2013,7,2013-07,
1,1049,1/07/2013 1:05:14,79,Franklin St & W Broadway,"40,71911552","-74,00666661",280,E 10 St & 5 Ave,"40,73331967","-73,99510132",19096,Customer,,unknown,2013,7,2013-07,
1,1071,1/07/2013 1:06:30,432,E 7 St & Avenue A,"40,72621788","-73,98379855",494,W 26 St & 8 Ave,"40,74734825","-73,99723551",19423,Customer,,unknown,2013,7,2013-07,
1,1266,1/07/2013 1:06:30,450,W 49 St & 8 Ave,"40,76227205","-73,98788205",336,Sullivan St & Washington Sq,"40,73047747","-73,99906065",17046,Customer,,unknown,2013,7,2013-07,
1,1458,1/07/2013 1:08:03,426,West St & Chambers St,"40,71754834","-74,01322069",116,W 17 St & 8 Ave,"40,74177603","-74,00149746",15741,Customer,,unknown,2013,7,2013-07,
1,956,1/07/2013 1:08:34,290,2 Ave & E 58 St,"40,76020258","-73,96478473",385,E 55 St & 2 Ave,"40,75797322","-73,96603308",19748,Subscriber,1951,male,2013,7,2013-07,
1,166,1/07/2013 1:08:37,380,W 4 St & 7 Ave S,"40,73401143","-74,00293877",223,W 13 St & 7 Ave,"40,73781509","-73,99994661",16928,Subscriber,1962,male,2013,7,2013-07,
1,783,1/07/2013 1:08:44,237,E 11 St & 2 Ave,"40,73047309","-73,98672378",311,Norfolk St & Broome St,"40,7172274","-73,98802084",19170,Subscriber,1989,female,2013,7,2013-07,
1,757,1/07/2013 1:08:59,237,E 11 St & 2 Ave,"40,73047309","-73,98672378",311,Norfolk St & Broome St,"40,7172274","-73,98802084",20054,Subscriber,1988,male,2013,7,2013-07,
1,836,1/07/2013 1:09:01,546,E 30 St & Park Ave S,"40,74444921","-73,98303529",326,E 11 St & 1 Ave,"40,72953837","-73,98426726",18387,Subscriber,1983,male,2013,7,2013-07,
1,1162,1/07/2013 1:09:15,453,W 22 St & 8 Ave,"40,74475148","-73,99915362",524,W 43 St & 6 Ave,"40,75527307","-73,98316936",17566,Subscriber,1984,male,2013,7,2013-07,
