uno_en_fila,tripduration,starttime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,ano_viaje,mes_viaje,ano_mes_viaje,viajes_diarios
1,2048,1/07/2013 2:32:17,335,Washington Pl & Broadway,"40,72903917","-73,99404649",304,Broadway & Battery Pl,"40,70463334","-74,01361706",17679,Customer,,unknown,2013,7,2013-07,
1,527,1/07/2013 2:36:42,468,Broadway & W 55 St,"40,7652654","-73,98192338",437,Macon St & Nostrand Ave,"40,68098339","-73,95004798",16540,Customer,,unknown,2013,7,2013-07,
1,1373,1/07/2013 2:37:40,432,E 7 St & Avenue A,"40,72621788","-73,98379855",391,Clark St & Henry St,"40,69760127","-73,99344559",15814,Subscriber,1989,female,2013,7,2013-07,
1,606,1/07/2013 2:39:16,242,Flushing Ave & Carlton Ave,"40,69788349","-73,97350332",466,W 25 St & 6 Ave,"40,74395411","-73,99144871",16194,Subscriber,1969,male,2013,7,2013-07,
1,2266,1/07/2013 2:39:20,457,Broadway & W 58 St,"40,76695317","-73,98169333",446,W 24 St & 7 Ave,"40,74487634","-73,99529885",19707,Customer,,unknown,2013,7,2013-07,
1,2578,1/07/2013 2:39:31,297,E 15 St & 3 Ave,"40,734232","-73,986923",446,W 24 St & 7 Ave,"40,74487634","-73,99529885",16921,Customer,,unknown,2013,7,2013-07,
1,342,1/07/2013 2:41:37,414,Pearl St & Anchorage Pl,"40,70281858","-73,98765762",278,Concord St & Bridge St,"40,69766564","-73,98476437",17846,Subscriber,1990,male,2013,7,2013-07,
1,396,1/07/2013 2:41:58,414,Pearl St & Anchorage Pl,"40,70281858","-73,98765762",233,Joralemon St & Adams St,"40,69246277","-73,98963911",18192,Subscriber,1992,male,2013,7,2013-07,
1,846,1/07/2013 2:42:52,369,Washington Pl & 6 Ave,"40,73224119","-74,00026394",494,W 26 St & 8 Ave,"40,74734825","-73,99723551",16227,Customer,,unknown,2013,7,2013-07,
1,251,1/07/2013 2:42:55,498,Broadway & W 32 St,"40,74854862","-73,98808416",265,Stanton St & Chrystie St,"40,72229346","-73,99147535",15839,Subscriber,1957,male,2013,7,2013-07,
1,464,1/07/2013 2:42:57,254,W 11 St & 6 Ave,"40,73532427","-73,99800419",325,E 19 St & 3 Ave,"40,73624527","-73,98473765",18633,Customer,,unknown,2013,7,2013-07,
1,799,1/07/2013 2:43:40,369,Washington Pl & 6 Ave,"40,73224119","-74,00026394",494,W 26 St & 8 Ave,"40,74734825","-73,99723551",19427,Customer,,unknown,2013,7,2013-07,
1,867,1/07/2013 2:44:08,254,W 11 St & 6 Ave,"40,73532427","-73,99800419",405,Washington St & Gansevoort St,"40,739323","-74,008119",19807,Subscriber,1969,male,2013,7,2013-07,
1,956,1/07/2013 2:44:36,457,Broadway & W 58 St,"40,76695317","-73,98169333",516,E 47 St & 1 Ave,"40,75206862","-73,96784384",16477,Customer,,unknown,2013,7,2013-07,
1,335,1/07/2013 2:44:56,469,Broadway & W 53 St,"40,76344058","-73,98268129",444,Broadway & W 24 St,"40,7423543","-73,98915076",16979,Customer,,unknown,2013,7,2013-07,
1,342,1/07/2013 2:44:58,469,Broadway & W 53 St,"40,76344058","-73,98268129",444,Broadway & W 24 St,"40,7423543","-73,98915076",17631,Customer,,unknown,2013,7,2013-07,
1,93,1/07/2013 2:45:48,334,W 20 St & 7 Ave,"40,74238787","-73,99726235",334,W 20 St & 7 Ave,"40,74238787","-73,99726235",18542,Subscriber,1988,male,2013,7,2013-07,
1,930,1/07/2013 2:46:08,325,E 19 St & 3 Ave,"40,73624527","-73,98473765",325,E 19 St & 3 Ave,"40,73624527","-73,98473765",17383,Customer,,unknown,2013,7,2013-07,
1,1854,1/07/2013 2:46:35,457,Broadway & W 58 St,"40,76695317","-73,98169333",446,W 24 St & 7 Ave,"40,74487634","-73,99529885",18062,Customer,,unknown,2013,7,2013-07,
1,1798,1/07/2013 2:46:44,401,Allen St & Rivington St,"40,72019576","-73,98997825",327,Vesey Pl & River Terrace,"40,7153379","-74,01658354",16895,Subscriber,1985,female,2013,7,2013-07,
1,2241,1/07/2013 2:46:58,457,Broadway & W 58 St,"40,76695317","-73,98169333",281,Grand Army Plaza & Central Park S,"40,7643971","-73,97371465",19377,Customer,,unknown,2013,7,2013-07,
1,646,1/07/2013 2:47:39,334,W 20 St & 7 Ave,"40,74238787","-73,99726235",433,E 13 St & Avenue A,"40,72955361","-73,98057249",18413,Subscriber,1988,male,2013,7,2013-07,
1,480,1/07/2013 2:47:57,478,11 Ave & W 41 St,"40,76030096","-73,99884222",388,W 26 St & 10 Ave,"40,74971775","-74,00295035",20145,Subscriber,1964,male,2013,7,2013-07,
1,317,1/07/2013 2:48:24,507,E 25 St & 2 Ave,"40,73912601","-73,97973776",504,1 Ave & E 15 St,"40,73221853","-73,98165557",19770,Subscriber,1945,male,2013,7,2013-07,
1,388,1/07/2013 2:48:41,445,E 10 St & Avenue A,"40,72740794","-73,98142006",150,E 2 St & Avenue C,"40,7208736","-73,98085795",14929,Subscriber,1976,male,2013,7,2013-07,
1,462,1/07/2013 2:49:21,478,11 Ave & W 41 St,"40,76030096","-73,99884222",388,W 26 St & 10 Ave,"40,74971775","-74,00295035",17213,Subscriber,1964,male,2013,7,2013-07,
1,387,1/07/2013 2:49:44,478,11 Ave & W 41 St,"40,76030096","-73,99884222",388,W 26 St & 10 Ave,"40,74971775","-74,00295035",18109,Customer,,unknown,2013,7,2013-07,
1,521,1/07/2013 2:50:17,505,6 Ave & W 33 St,"40,74901271","-73,98848395",334,W 20 St & 7 Ave,"40,74238787","-73,99726235",14949,Subscriber,1965,male,2013,7,2013-07,
1,660,1/07/2013 2:51:13,223,W 13 St & 7 Ave,"40,73781509","-73,99994661",394,E 9 St & Avenue C,"40,72521311","-73,97768752",16429,Subscriber,1984,male,2013,7,2013-07,
1,328,1/07/2013 2:52:51,483,E 12 St & 3 Ave,"40,73223272","-73,98889957",428,E 3 St & 1 Ave,"40,72467721","-73,98783413",20142,Subscriber,1983,male,2013,7,2013-07,
1,729,1/07/2013 2:53:40,448,W 37 St & 10 Ave,"40,75660359","-73,9979009",447,8 Ave & W 52 St,"40,76370739","-73,9851615",17243,Customer,,unknown,2013,7,2013-07,
1,1173,1/07/2013 2:54:17,173,Broadway & W 49 St,"40,76064679","-73,98442659",469,Broadway & W 53 St,"40,76344058","-73,98268129",19918,Customer,,unknown,2013,7,2013-07,
1,555,1/07/2013 2:54:29,532,S 5 Pl & S 4 St,"40,710451","-73,960876",421,Clermont Ave & Park Ave,"40,69573398","-73,97129668",18574,Subscriber,1987,male,2013,7,2013-07,
1,232,1/07/2013 2:55:37,423,W 54 St & 9 Ave,"40,76584941","-73,98690506",497,E 17 St & Broadway,"40,73704984","-73,99009296",19759,Subscriber,1967,male,2013,7,2013-07,
1,247,1/07/2013 2:55:56,453,W 22 St & 8 Ave,"40,74475148","-73,99915362",521,8 Ave & W 31 St,"40,75044999","-73,99481051",19162,Subscriber,1967,male,2013,7,2013-07,
1,6164,1/07/2013 2:57:40,498,Broadway & W 32 St,"40,74854862","-73,98808416",498,Broadway & W 32 St,"40,74854862","-73,98808416",19962,Customer,,unknown,2013,7,2013-07,
1,1295,1/07/2013 2:58:46,405,Washington St & Gansevoort St,"40,739323","-74,008119",357,E 11 St & Broadway,"40,73261787","-73,99158043",19807,Subscriber,1969,male,2013,7,2013-07,
1,4639,1/07/2013 3:02:28,379,W 31 St & 7 Ave,"40,749156","-73,9916",510,W 51 St & 6 Ave,"40,7606597","-73,98042047",15824,Customer,,unknown,2013,7,2013-07,
1,1481,1/07/2013 3:04:43,79,Franklin St & W Broadway,"40,71911552","-74,00666661",147,Greenwich St & Warren St,"40,71542197","-74,01121978",18971,Subscriber,1982,male,2013,7,2013-07,
1,436,1/07/2013 3:07:14,307,Canal St & Rutgers St,"40,71427487","-73,98990025",386,Centre St & Worth St,"40,71494807","-74,00234482",18314,Subscriber,1982,female,2013,7,2013-07,
1,343,1/07/2013 3:08:16,161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",320,Church St & Leonard St,"40,71743998","-74,00583475",18788,Customer,,unknown,2013,7,2013-07,
1,328,1/07/2013 3:08:23,161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",236,St Marks Pl & 2 Ave,"40,7284186","-73,98713956",15329,Subscriber,1982,male,2013,7,2013-07,
1,532,1/07/2013 3:11:14,512,W 29 St & 9 Ave,"40,7500727","-73,99839279",444,Broadway & W 24 St,"40,7423543","-73,98915076",14828,Customer,,unknown,2013,7,2013-07,
1,292,1/07/2013 3:11:46,365,Fulton St & Grand Ave,"40,68223166","-73,9614583",364,Lafayette Ave & Classon Ave,"40,68900443","-73,96023854",18624,Subscriber,1985,male,2013,7,2013-07,
1,32285,1/07/2013 3:12:37,146,Hudson St & Reade St,"40,71625008","-74,0091059",459,W 20 St & 11 Ave,"40,746745","-74,007756",15962,Customer,,unknown,2013,7,2013-07,
1,32276,1/07/2013 3:12:48,146,Hudson St & Reade St,"40,71625008","-74,0091059",267,Broadway & W 36 St,"40,75097711","-73,98765428",19919,Customer,,unknown,2013,7,2013-07,
1,1346,1/07/2013 3:16:50,327,Vesey Pl & River Terrace,"40,7153379","-74,01658354",514,12 Ave & W 40 St,"40,76087502","-74,00277668",16895,Subscriber,1985,female,2013,7,2013-07,
1,1082,1/07/2013 3:17:15,469,Broadway & W 53 St,"40,76344058","-73,98268129",447,8 Ave & W 52 St,"40,76370739","-73,9851615",19918,Customer,,unknown,2013,7,2013-07,
1,1820,1/07/2013 3:18:04,459,W 20 St & 11 Ave,"40,746745","-74,007756",173,Broadway & W 49 St,"40,76064679","-73,98442659",19794,Customer,,unknown,2013,7,2013-07,
1,452,1/07/2013 3:18:45,465,Broadway & W 41 St,"40,75513557","-73,98658032",518,E 39 St & 2 Ave,"40,74780373","-73,9734419",19874,Subscriber,1977,male,2013,7,2013-07,
1,431,1/07/2013 3:20:22,445,E 10 St & Avenue A,"40,72740794","-73,98142006",445,E 10 St & Avenue A,"40,72740794","-73,98142006",16985,Subscriber,1988,female,2013,7,2013-07,
1,522,1/07/2013 3:20:38,489,10 Ave & W 28 St,"40,75066386","-74,00176802",463,9 Ave & W 16 St,"40,74206539","-74,00443172",14836,Subscriber,1970,male,2013,7,2013-07,
1,580,1/07/2013 3:21:06,294,Washington Square E,"40,73049393","-73,9957214",394,E 9 St & Avenue C,"40,72521311","-73,97768752",16915,Subscriber,1981,male,2013,7,2013-07,
1,2877,1/07/2013 3:24:07,446,W 24 St & 7 Ave,"40,74487634","-73,99529885",457,Broadway & W 58 St,"40,76695317","-73,98169333",18062,Customer,,unknown,2013,7,2013-07,
1,1147,1/07/2013 3:25:36,405,Washington St & Gansevoort St,"40,739323","-74,008119",301,E 2 St & Avenue B,"40,72217444","-73,98368779",18033,Subscriber,1956,male,2013,7,2013-07,
1,2846,1/07/2013 3:25:51,446,W 24 St & 7 Ave,"40,74487634","-73,99529885",457,Broadway & W 58 St,"40,76695317","-73,98169333",19707,Customer,,unknown,2013,7,2013-07,
1,2760,1/07/2013 3:26:09,446,W 24 St & 7 Ave,"40,74487634","-73,99529885",457,Broadway & W 58 St,"40,76695317","-73,98169333",19648,Customer,,unknown,2013,7,2013-07,
1,531,1/07/2013 3:26:12,312,Allen St & E Houston St,"40,722055","-73,989111",247,Perry St & Bleecker St,"40,73535398","-74,00483091",15102,Customer,,unknown,2013,7,2013-07,
1,2743,1/07/2013 3:26:25,446,W 24 St & 7 Ave,"40,74487634","-73,99529885",482,W 15 St & 7 Ave,"40,73935542","-73,99931783",14799,Customer,,unknown,2013,7,2013-07,
1,570,1/07/2013 3:26:33,434,9 Ave & W 18 St,"40,74317449","-74,00366443",348,W Broadway & Spring St,"40,72490985","-74,00154702",16581,Subscriber,1990,male,2013,7,2013-07,
1,791,1/07/2013 3:27:33,508,W 46 St & 11 Ave,"40,76341379","-73,99667444",489,10 Ave & W 28 St,"40,75066386","-74,00176802",20339,Customer,,unknown,2013,7,2013-07,
1,2613,1/07/2013 3:28:30,325,E 19 St & 3 Ave,"40,73624527","-73,98473765",457,Broadway & W 58 St,"40,76695317","-73,98169333",18677,Customer,,unknown,2013,7,2013-07,
1,4257,1/07/2013 3:29:22,465,Broadway & W 41 St,"40,75513557","-73,98658032",498,Broadway & W 32 St,"40,74854862","-73,98808416",16165,Customer,,unknown,2013,7,2013-07,
1,4616,1/07/2013 3:31:13,379,W 31 St & 7 Ave,"40,749156","-73,9916",442,W 27 St & 7 Ave,"40,746647","-73,993915",15242,Customer,,unknown,2013,7,2013-07,
1,288,1/07/2013 3:33:03,404,9 Ave & W 14 St,"40,7405826","-74,00550867",223,W 13 St & 7 Ave,"40,73781509","-73,99994661",17792,Subscriber,1964,female,2013,7,2013-07,
1,512,1/07/2013 3:34:26,476,E 31 St & 3 Ave,"40,74394314","-73,97966069",128,MacDougal St & Prince St,"40,72710258","-74,00297088",17951,Subscriber,1980,male,2013,7,2013-07,
1,1356,1/07/2013 3:34:36,296,Division St & Bowery,"40,71413089","-73,9970468",302,Avenue D & E 3 St,"40,72082834","-73,97793172",16226,Customer,,unknown,2013,7,2013-07,
1,1282,1/07/2013 3:35:47,296,Division St & Bowery,"40,71413089","-73,9970468",302,Avenue D & E 3 St,"40,72082834","-73,97793172",16321,Customer,,unknown,2013,7,2013-07,
1,927,1/07/2013 3:37:33,432,E 7 St & Avenue A,"40,72621788","-73,98379855",253,W 13 St & 5 Ave,"40,73543934","-73,99453948",18620,Customer,,unknown,2013,7,2013-07,
1,914,1/07/2013 3:37:55,2003,1 Ave & E 18 St,"40,73416059","-73,98024289",253,W 13 St & 5 Ave,"40,73543934","-73,99453948",15254,Subscriber,1979,male,2013,7,2013-07,
1,1735,1/07/2013 3:38:35,447,8 Ave & W 52 St,"40,76370739","-73,9851615",351,Front St & Maiden Ln,"40,70530954","-74,00612572",19918,Customer,,unknown,2013,7,2013-07,
1,238,1/07/2013 3:44:18,173,Broadway & W 49 St,"40,76064679","-73,98442659",469,Broadway & W 53 St,"40,76344058","-73,98268129",19380,Customer,,unknown,2013,7,2013-07,
1,983,1/07/2013 3:44:39,326,E 11 St & 1 Ave,"40,72953837","-73,98426726",326,E 11 St & 1 Ave,"40,72953837","-73,98426726",20151,Subscriber,1988,female,2013,7,2013-07,
1,279,1/07/2013 3:47:10,349,Rivington St & Ridge St,"40,71850211","-73,98329859",317,E 6 St & Avenue B,"40,72453734","-73,98185424",20289,Subscriber,1976,male,2013,7,2013-07,
1,621,1/07/2013 3:47:51,324,DeKalb Ave & Hudson Ave,"40,689888","-73,981013",316,Fulton St & William St,"40,70955958","-74,00653609",19980,Subscriber,1988,female,2013,7,2013-07,
1,330,1/07/2013 3:53:18,404,9 Ave & W 14 St,"40,7405826","-74,00550867",453,W 22 St & 8 Ave,"40,74475148","-73,99915362",15883,Subscriber,1986,male,2013,7,2013-07,
1,167,1/07/2013 3:53:24,253,W 13 St & 5 Ave,"40,73543934","-73,99453948",253,W 13 St & 5 Ave,"40,73543934","-73,99453948",15254,Subscriber,1979,male,2013,7,2013-07,
1,942,1/07/2013 3:55:32,168,W 18 St & 6 Ave,"40,73971301","-73,99456405",447,8 Ave & W 52 St,"40,76370739","-73,9851615",16710,Subscriber,1970,male,2013,7,2013-07,
1,1059,1/07/2013 4:02:19,476,E 31 St & 3 Ave,"40,74394314","-73,97966069",168,W 18 St & 6 Ave,"40,73971301","-73,99456405",17904,Customer,,unknown,2013,7,2013-07,
1,528,1/07/2013 4:06:32,280,E 10 St & 5 Ave,"40,73331967","-73,99510132",379,W 31 St & 7 Ave,"40,749156","-73,9916",19876,Customer,,unknown,2013,7,2013-07,
1,448,1/07/2013 4:07:19,453,W 22 St & 8 Ave,"40,74475148","-73,99915362",515,W 43 St & 10 Ave,"40,76009437","-73,99461843",15883,Subscriber,1977,male,2013,7,2013-07,
1,761,1/07/2013 4:08:16,496,E 16 St & 5 Ave,"40,73726186","-73,99238967",2003,1 Ave & E 18 St,"40,73416059","-73,98024289",18884,Customer,,unknown,2013,7,2013-07,
1,465,1/07/2013 4:08:21,223,W 13 St & 7 Ave,"40,73781509","-73,99994661",326,E 11 St & 1 Ave,"40,72953837","-73,98426726",19039,Subscriber,1984,male,2013,7,2013-07,
1,690,1/07/2013 4:09:23,496,E 16 St & 5 Ave,"40,73726186","-73,99238967",432,E 7 St & Avenue A,"40,72621788","-73,98379855",20565,Subscriber,1979,male,2013,7,2013-07,
1,270,1/07/2013 4:09:26,505,6 Ave & W 33 St,"40,74901271","-73,98848395",465,Broadway & W 41 St,"40,75513557","-73,98658032",16806,Subscriber,1962,male,2013,7,2013-07,
1,1020,1/07/2013 4:10:32,434,9 Ave & W 18 St,"40,74317449","-74,00366443",428,E 3 St & 1 Ave,"40,72467721","-73,98783413",14821,Subscriber,1977,male,2013,7,2013-07,
1,2158,1/07/2013 4:12:18,394,E 9 St & Avenue C,"40,72521311","-73,97768752",394,E 9 St & Avenue C,"40,72521311","-73,97768752",16429,Customer,,unknown,2013,7,2013-07,
1,1530,1/07/2013 4:12:53,489,10 Ave & W 28 St,"40,75066386","-74,00176802",167,E 39 St & 3 Ave,"40,7489006","-73,97604882",19917,Customer,,unknown,2013,7,2013-07,
1,549,1/07/2013 4:14:31,492,W 33 St & 7 Ave,"40,75019995","-73,99093085",482,W 15 St & 7 Ave,"40,73935542","-73,99931783",19635,Customer,,unknown,2013,7,2013-07,
1,2005,1/07/2013 4:14:37,394,E 9 St & Avenue C,"40,72521311","-73,97768752",394,E 9 St & Avenue C,"40,72521311","-73,97768752",19526,Customer,,unknown,2013,7,2013-07,
1,1632,1/07/2013 4:15:31,387,Centre St & Chambers St,"40,71273266","-74,0046073",467,Dean St & 4 Ave,"40,68312489","-73,97895137",18923,Customer,,unknown,2013,7,2013-07,
1,1594,1/07/2013 4:15:49,387,Centre St & Chambers St,"40,71273266","-74,0046073",467,Dean St & 4 Ave,"40,68312489","-73,97895137",18363,Subscriber,1988,female,2013,7,2013-07,
1,1654,1/07/2013 4:16:07,439,E 4 St & 2 Ave,"40,7262807","-73,98978041",301,E 2 St & Avenue B,"40,72217444","-73,98368779",20601,Customer,,unknown,2013,7,2013-07,
1,1462,1/07/2013 4:16:43,457,Broadway & W 58 St,"40,76695317","-73,98169333",325,E 19 St & 3 Ave,"40,73624527","-73,98473765",16527,Customer,,unknown,2013,7,2013-07,
1,1807,1/07/2013 4:17:37,442,W 27 St & 7 Ave,"40,746647","-73,993915",442,W 27 St & 7 Ave,"40,746647","-73,993915",19880,Customer,,unknown,2013,7,2013-07,
1,369,1/07/2013 4:17:52,466,W 25 St & 6 Ave,"40,74395411","-73,99144871",470,W 20 St & 8 Ave,"40,74345335","-74,00004031",18544,Subscriber,1969,male,2013,7,2013-07,
1,1362,1/07/2013 4:18:25,457,Broadway & W 58 St,"40,76695317","-73,98169333",446,W 24 St & 7 Ave,"40,74487634","-73,99529885",19707,Customer,,unknown,2013,7,2013-07,
1,1061,1/07/2013 4:19:28,438,St Marks Pl & 1 Ave,"40,72779126","-73,98564945",505,6 Ave & W 33 St,"40,74901271","-73,98848395",15032,Subscriber,1978,female,2013,7,2013-07,
1,1448,1/07/2013 4:22:58,490,8 Ave & W 33 St,"40,751551","-73,993934",330,Reade St & Broadway,"40,71450451","-74,00562789",15721,Customer,,unknown,2013,7,2013-07,
1,1014,1/07/2013 4:24:06,296,Division St & Bowery,"40,71413089","-73,9970468",463,9 Ave & W 16 St,"40,74206539","-74,00443172",19778,Subscriber,1973,male,2013,7,2013-07,
1,261,1/07/2013 4:25:48,305,E 58 St & 3 Ave,"40,76095756","-73,96724467",2004,6 Ave & Broome St,"40,724399","-74,004704",20325,Subscriber,1979,male,2013,7,2013-07,
1,964,1/07/2013 4:41:43,470,W 20 St & 8 Ave,"40,74345335","-74,00004031",426,West St & Chambers St,"40,71754834","-74,01322069",19533,Customer,,unknown,2013,7,2013-07,
1,1452,1/07/2013 4:46:25,223,W 13 St & 7 Ave,"40,73781509","-73,99994661",127,Barrow St & Hudson St,"40,73172428","-74,00674436",17792,Subscriber,1970,male,2013,7,2013-07,
1,558,1/07/2013 4:51:32,2003,1 Ave & E 18 St,"40,73416059","-73,98024289",2003,1 Ave & E 18 St,"40,73416059","-73,98024289",18884,Subscriber,1953,male,2013,7,2013-07,
1,397,1/07/2013 4:52:52,294,Washington Square E,"40,73049393","-73,9957214",72,W 52 St & 11 Ave,"40,76727216","-73,99392888",15150,Subscriber,1986,male,2013,7,2013-07,
1,913,1/07/2013 4:53:26,414,Pearl St & Anchorage Pl,"40,70281858","-73,98765762",417,Barclay St & Church St,"40,71291224","-74,01020234",17264,Subscriber,1962,male,2013,7,2013-07,
1,432,1/07/2013 4:54:17,490,8 Ave & W 33 St,"40,751551","-73,993934",500,Broadway & W 51 St,"40,76228826","-73,98336183",17230,Subscriber,1970,male,2013,7,2013-07,
1,872,1/07/2013 4:54:47,280,E 10 St & 5 Ave,"40,73331967","-73,99510132",72,W 52 St & 11 Ave,"40,76727216","-73,99392888",15859,Subscriber,1963,male,2013,7,2013-07,
1,455,1/07/2013 4:54:59,326,E 11 St & 1 Ave,"40,72953837","-73,98426726",293,Lafayette St & E 8 St,"40,73028666","-73,9907647",15830,Subscriber,1986,male,2013,7,2013-07,
1,626,1/07/2013 4:57:41,476,E 31 St & 3 Ave,"40,74394314","-73,97966069",303,Mercer St & Spring St,"40,72362738","-73,99949601",15247,Subscriber,1987,male,2013,7,2013-07,
1,492,1/07/2013 4:57:45,490,8 Ave & W 33 St,"40,751551","-73,993934",478,11 Ave & W 41 St,"40,76030096","-73,99884222",16650,Subscriber,1964,male,2013,7,2013-07,
1,1329,1/07/2013 4:58:33,195,Liberty St & Broadway,"40,70905623","-74,01043382",472,E 32 St & Park Ave,"40,7457121","-73,98194829",19363,Subscriber,1971,male,2013,7,2013-07,
1,446,1/07/2013 4:58:40,457,Broadway & W 58 St,"40,76695317","-73,98169333",2022,E 59 St & Sutton Pl,"40,75849116","-73,95920622",18580,Subscriber,1981,male,2013,7,2013-07,
1,465,1/07/2013 4:59:03,168,W 18 St & 6 Ave,"40,73971301","-73,99456405",493,W 45 St & 6 Ave,"40,7568001","-73,98291153",16736,Subscriber,1977,male,2013,7,2013-07,
1,261,1/07/2013 4:59:56,512,W 29 St & 9 Ave,"40,7500727","-73,99839279",434,9 Ave & W 18 St,"40,74317449","-74,00366443",18127,Subscriber,1984,male,2013,7,2013-07,
1,223,1/07/2013 5:00:42,470,W 20 St & 8 Ave,"40,74345335","-74,00004031",521,8 Ave & W 31 St,"40,75044999","-73,99481051",18544,Subscriber,1973,female,2013,7,2013-07,
1,4958,1/07/2013 5:01:15,512,W 29 St & 9 Ave,"40,7500727","-73,99839279",281,Grand Army Plaza & Central Park S,"40,7643971","-73,97371465",15430,Customer,,unknown,2013,7,2013-07,
1,4949,1/07/2013 5:01:30,512,W 29 St & 9 Ave,"40,7500727","-73,99839279",281,Grand Army Plaza & Central Park S,"40,7643971","-73,97371465",15735,Customer,,unknown,2013,7,2013-07,
1,856,1/07/2013 5:01:45,128,MacDougal St & Prince St,"40,72710258","-74,00297088",465,Broadway & W 41 St,"40,75513557","-73,98658032",17990,Subscriber,1970,male,2013,7,2013-07,
1,445,1/07/2013 5:03:16,127,Barrow St & Hudson St,"40,73172428","-74,00674436",329,Greenwich St & N Moore St,"40,72043411","-74,01020609",18376,Customer,,unknown,2013,7,2013-07,
1,574,1/07/2013 5:05:06,482,W 15 St & 7 Ave,"40,73935542","-73,99931783",242,Flushing Ave & Carlton Ave,"40,69788349","-73,97350332",19635,Subscriber,1992,male,2013,7,2013-07,
1,1803,1/07/2013 5:05:58,398,Atlantic Ave & Furman St,"40,69165183","-73,9999786",282,Kent Ave & S 11 St,"40,70827295","-73,96834101",15229,Subscriber,1947,male,2013,7,2013-07,
1,413,1/07/2013 5:08:39,311,Norfolk St & Broome St,"40,7172274","-73,98802084",268,Howard St & Centre St,"40,71910537","-73,99973337",15451,Subscriber,1983,female,2013,7,2013-07,
1,392,1/07/2013 5:08:40,403,E 2 St & 2 Ave,"40,72502876","-73,99069656",350,Clinton St & Grand St,"40,71559509","-73,9870295",15460,Subscriber,1982,male,2013,7,2013-07,
1,801,1/07/2013 5:09:22,477,W 41 St & 8 Ave,"40,75640548","-73,9900262",305,E 58 St & 3 Ave,"40,76095756","-73,96724467",18168,Subscriber,1974,male,2013,7,2013-07,
1,642,1/07/2013 5:09:42,487,E 20 St & FDR Drive,"40,73314259","-73,97573881",406,Hicks St & Montague St,"40,69512845","-73,99595065",19256,Customer,,unknown,2013,7,2013-07,
1,1347,1/07/2013 5:10:00,464,E 56 St & 3 Ave,"40,75934501","-73,96759673",307,Canal St & Rutgers St,"40,71427487","-73,98990025",15294,Subscriber,1973,male,2013,7,2013-07,
1,668,1/07/2013 5:10:43,127,Barrow St & Hudson St,"40,73172428","-74,00674436",147,Greenwich St & Warren St,"40,71542197","-74,01121978",17792,Subscriber,1970,male,2013,7,2013-07,